timestamp,posX,posY,posZ,velX,velY,velZ,accX,accY,accZ,gyroX,gyroY,gyroZ,yaw,pitch,roll,quatX,quatY,quatZ,quatW
26678,0,0,0,0,0,0,9.098291,0.2346401,-1.417418,16.625,-5.375,-6.125,0,0,0,0,0,0,1
26690,0,0,0,0,0,0,9.10308,0.3112573,-1.398264,16.125,-4.25,-3,0,0,0,0,0,0,1
26703,0,0,0,0,0,0,9.122234,0.3447773,-1.345589,19.25,-3.25,-0.625,0,0,0,0,0,0,1
26716,0,0,0,0,0,0,9.184485,0.3016802,-1.321646,25.125,-2.5,1,0,0,0,0,0,0,1
26728,0,0,0,0,0,0,9.256314,0.1292915,-1.326435,28.375,-1.625,1.75,0,0,0,0,0,0,1
26740,0,0,0,0,0,0,9.294622,-0.09577148,-1.340801,25.625,0,2.375,0,0,0,0,0,0,1
26753,0,0,0,0,0,0,9.332932,-0.1532344,-1.345589,18.25,1.625,3.125,0,0,0,0,0,0,1
26765,0,0,0,0,0,0,9.376028,-0.05267432,-1.350378,11.625,2.625,3.5,0,0,0,0,0,0,1
26777,0,0,0,0,0,0,9.352086,0.1101372,-1.359955,11.125,3.125,2.875,0,0,0,0,0,0,1
26790,0,0,0,0,0,0,9.3042,0.1628115,-1.369532,15,3.25,1.875,0,0,0,0,0,0,1
26802,0,0,0,0,0,0,9.261103,0.1292915,-1.398264,17.25,3.25,1.125,0,0,0,0,0,0,1
26814,0,0,0,0,0,0,9.246737,0.09098291,-1.436572,16.25,3.375,1,0,0,0,0,0,0,1
26827,0,0,0,0,0,0,9.313777,0.07661719,-1.436572,14.25,3.375,1.25,0,0,0,0,0,0,1
26839,0,0,0,0,0,0,9.385606,0.06225147,-1.441361,13,2.75,0.875,0,0,0,0,0,0,1
26851,0,0,0,0,0,0,9.414337,0.08140577,-1.460515,14,1.875,0,0,0,0,0,0,0,1
26864,0,0,0,0,0,0,9.395183,0.1149258,-1.441361,15.5,1,-0.375,0,0,0,0,0,0,1
26876,0,0,0,0,0,0,9.352086,0.1101372,-1.388687,16,-0.375,-0.375,0,0,0,0,0,0,1
26888,0,0,0,0,0,0,9.347297,0.09577148,-1.355167,15.125,-2.125,-0.25,0,0,0,0,0,0,1
26901,0,0,0,0,0,0,9.433492,0.09577148,-1.355167,13,-3.625,0.125,0,0,0,0,0,0,1
26913,0,0,0,0,0,0,9.486166,0.1388687,-1.379109,11,-5,0.625,0,0,0,0,0,0,1
26926,0,0,0,0,0,0,9.414337,0.2346401,-1.426995,10.5,-6.5,0.75,0,0,0,0,0,0,1
26939,0,0,0,0,0,0,9.323354,0.2873144,-1.474881,12.625,-7,0.25,0,0,0,0,0,0,1
26951,0,0,0,0,0,0,9.270679,0.2825259,-1.508401,15.5,-6.75,-0.25,0,0,0,0,0,0,1
26963,0,0,0,0,0,0,9.222795,0.2298516,-1.54671,15.625,-6.25,-0.125,0,0,0,0,0,0,1
26975,0,0,0,0,0,0,9.232371,0.2346401,-1.54671,14.25,-5.5,0.125,0,0,0,0,0,0,1
26987,0,0,0,0,0,0,9.366451,0.2825259,-1.527555,15.125,-4.875,-0.125,0,0,0,0,0,0,1
26999,0,0,0,0,0,0,9.476588,0.2442173,-1.570652,19.25,-4,-1.125,0,0,0,0,0,0,1
27012,0,0,0,0,0,0,9.519686,0.2106973,-1.541921,23,-2.875,-2.125,0,0,0,0,0,0,1
27025,0,0,0,0,0,0,9.610668,0.2011201,-1.479669,23.875,-2.5,-2.5,0,0,0,0,0,0,1
27037,0,0,0,0,0,0,9.629823,0.1723887,-1.479669,23,-2.25,-2.25,0,0,0,0,0,0,1
27050,0,0,0,0,0,0,9.524474,0.1867544,-1.441361,21.625,-1.875,-1.75,0,0,0,0,0,0,1
27062,0,0,0,0,0,0,9.452645,0.2298516,-1.412629,21.5,-1.75,-2,0,0,0,0,0,0,1
27074,0,0,0,0,0,0,9.40476,0.2202744,-1.450938,22.875,-1.875,-2.5,0,0,0,0,0,0,1
27086,0,0,0,0,0,0,9.352086,0.1676001,-1.484458,23.125,-2,-2.75,0,0,0,0,0,0,1
27099,0,0,0,0,0,0,9.275469,0.1197144,-1.522767,21.25,-2,-3.125,0,0,0,0,0,0,1
27112,0,0,0,0,0,0,9.213217,0.1436572,-1.513189,20,-2.125,-3.625,0,0,0,0,0,0,1
27125,0,0,0,0,0,0,9.232371,0.2011201,-1.498824,20.625,-2.625,-3.875,0,0,0,0,0,0,1
27137,0,0,0,0,0,0,9.323354,0.2202744,-1.513189,21.25,-3.5,-3.625,0,0,0,0,0,0,1
27149,0,0,0,0,0,0,9.428702,0.2106973,-1.489247,21.75,-4.25,-3.25,0,0,0,0,0,0,1
27161,0,0,0,0,0,0,9.53884,0.1771773,-1.484458,22.75,-5.125,-3.375,0,0,0,0,0,0,1
27174,0,0,0,0,0,0,9.615458,0.1292915,-1.513189,22.875,-6,-3.25,0,0,0,0,0,0,1
27186,0,0,0,0,0,0,9.567572,0.09577148,-1.556287,20.25,-6.75,-2.375,0,0,0,0,0,0,1
27198,0,0,0,0,0,0,9.428702,0.1245029,-1.589807,14.625,-7,-1,0,0,0,0,0,0,1
27211,0,0,0,0,0,0,9.323354,0.2633716,-1.537132,11.875,-7,-0.125,0,0,0,0,0,0,1
27223,0,0,0,0,0,0,9.280257,0.3639317,-1.484458,13.625,-7.75,0.25,0,0,0,0,0,0,1
27236,0,0,0,0,0,0,9.222795,0.3926631,-1.541921,19.125,-8,0.25,0,0,0,0,0,0,1
27248,0,0,0,0,0,0,9.222795,0.3735088,-1.54671,25.25,-7.625,0.125,0,0,0,0,0,0,1
27260,0,0,0,0,0,0,9.270679,0.3591431,-1.494035,28.5,-7.25,0.25,0,0,0,0,0,0,1
27272,0,0,0,0,0,0,9.289834,0.3304116,-1.484458,29.375,-6.875,0.625,0,0,0,0,0,0,1
27285,0,0,0,0,0,0,9.265891,0.292103,-1.470092,30.875,-6.125,0.25,0,0,0,0,0,0,1
27297,0,0,0,0,0,0,9.222795,0.2154858,-1.436572,31.25,-5.5,-0.125,0,-81.07848,174.7405,-0.7591606,-0.6492842,0.02982174,0.03486838
27322,0,0,0,0,0,0,9.241948,0.1628115,-1.417418,26,-4.125,-1.5,-0.1358241,-81.04538,175.0686,-0.7594115,-0.6491082,0.02885304,0.03347183
27334,0,0,0,0,0,0,9.265891,0.1532344,-1.417418,24.625,-3.5,-2,-0.1523612,-81.0393,175.1568,-0.7594671,-0.6490853,0.0284613,0.0329823
27345,0,0,0,0,0,0,9.246737,0.1340801,-1.426995,24.625,-3,-3,-0.1006368,-81.03735,175.1741,-0.759496,-0.6490914,0.02802029,0.0325755
27357,4.294274E-06,1.287198E-06,-7.792331E-05,0.000330278,9.899996E-05,-0.005993179,9.222795,0.1149258,-1.422207,24.375,-2.25,-4.125,0.03279707,-81.04424,175.1095,-0.7594709,-0.6491594,0.02750389,0.03224625
27370,1.675759E-05,7.028509E-06,-0.0002570007,0.0008567033,0.0003946461,-0.01230942,9.251526,0.1053486,-1.412629,22.375,-1.25,-4.75,0.2371218,-81.06807,174.954,-0.7593408,-0.6493376,0.02703769,0.03211288
27381,3.825944E-05,1.042151E-05,-0.0004649828,0.001726917,0.0002725084,-0.01670404,9.33772,0.1388687,-1.383898,20.625,-0.75,-5.125,0.4775552,-81.09936,174.7336,-0.7591581,-0.6495607,0.0267036,0.03220183
27392,7.444154E-05,6.245781E-06,-0.0007290019,0.002784309,-0.0003213336,-0.02031698,9.414337,0.1819658,-1.374321,19.75,-0.5,-5.375,0.791463,-81.13658,174.429,-0.758934,-0.649825,0.02636383,0.03242807
27404,0.0001221756,-9.463604E-06,-0.001042056,0.003605835,-0.001186689,-0.0236481,9.43828,0.2106973,-1.388687,19.625,-0.25,-5,1.103505,-81.1749,174.1243,-0.7587017,-0.6500975,0.02604062,0.03266338
27415,0.0001753993,-3.315338E-05,-0.001384597,0.004187221,-0.001863723,-0.0269484,9.428702,0.2059087,-1.398264,20.375,-0.25,-4.875,1.381874,-81.20909,173.8625,-0.758496,-0.650344,0.02569739,0.03280445
27426,0.0002336285,-6.040741E-05,-0.001782372,0.004471254,-0.002092761,-0.0305441,9.409549,0.1771773,-1.417418,20.875,-0.625,-4.875,1.62772,-81.23529,173.6405,-0.7583389,-0.650538,0.0253416,0.0328677
27438,0.000295082,-9.492697E-05,-0.002235947,0.004680389,-0.00262906,-0.03454488,9.380817,0.2059087,-1.412629,19.125,-0.875,-4.5,1.866595,-81.25767,173.402,-0.7581959,-0.6507022,0.02512521,0.03307995
27449,0.000359524,-0.0001488096,-0.002741552,0.00497929,-0.004163394,-0.039067,9.33772,0.2873144,-1.388687,16.625,-1.375,-3.125,2.061382,-81.27586,173.1729,-0.7580689,-0.6508288,0.0251463,0.03348123
27461,0.0004248488,-0.0002289277,-0.003300962,0.005082852,-0.006233902,-0.04352706,9.33772,0.3352002,-1.398264,16.875,-2,-2.125,2.206283,-81.28458,172.9957,-0.7579993,-0.6508902,0.02519903,0.0338268
27472,0.0004922246,-0.0003377519,-0.003928913,0.00514359,-0.008307822,-0.04793888,9.347297,0.3352002,-1.403052,20.25,-2.625,-1.75,2.310019,-81.28516,172.9028,-0.7579912,-0.6509042,0.02504082,0.03385178
27484,0.0005565865,-0.0004660404,-0.004613579,0.004911244,-0.009789277,-0.05224461,9.352086,0.292103,-1.431784,23.5,-3.125,-1.75,2.357984,-81.27569,172.9088,-0.7580571,-0.6508572,0.0246845,0.03354428
27495,0.0006154543,-0.0006025181,-0.005353188,0.004488931,-0.01040702,-0.05639845,9.361663,0.225063,-1.455727,24,-3.25,-1.375,2.300798,-81.26329,173.027,-0.7581496,-0.6507837,0.02438506,0.03309314
27507,0.0006700639,-0.0007434798,-0.00618383,0.003996312,-0.01031553,-0.0607861,9.356874,0.1676001,-1.465304,21.625,-3,-1.125,2.162506,-81.25391,173.1969,-0.7582223,-0.650718,0.02433059,0.03275894
27519,0.0007212696,-0.0008781858,-0.007043582,0.003868958,-0.01017801,-0.06496049,9.366451,0.158023,-1.441361,20.25,-2.875,-1,2.016762,-81.25095,173.3549,-0.7582528,-0.650691,0.02439604,0.03254205
27530,0.0007801116,-0.001007186,-0.007926717,0.004565996,-0.01001007,-0.06852911,9.414337,0.1484458,-1.383898,20.875,-2.875,-1.75,1.939129,-81.25713,173.4533,-0.7582292,-0.6507305,0.02435395,0.03232913
27543,0.0008595177,-0.001145831,-0.008988768,0.005391876,-0.009414392,-0.07211586,9.447857,0.1197144,-1.388687,21.5,-3,-2.625,1.902635,-81.26129,173.524,-0.7582179,-0.6507626,0.02419564,0.03206649
27555,0.0009392451,-0.001264648,-0.00999496,0.00600447,-0.008948401,-0.0757789,9.414337,0.1245029,-1.393475,19.375,-3.25,-2.625,1.873357,-81.25999,173.5559,-0.7582279,-0.6507526,0.02420792,0.03202261
27566,0.001021596,-0.001384379,-0.01103857,0.006342968,-0.009222115,-0.08038309,9.332932,0.1819658,-1.398264,17.125,-3.625,-2.5,1.889028,-81.25048,173.5126,-0.7582731,-0.650685,0.02434525,0.03222374
27578,0.001107833,-0.001514468,-0.01215668,0.006650539,-0.01003232,-0.08622731,9.23716,0.225063,-1.383898,19.125,-3.5,-3.25,2.014305,-81.24092,173.386,-0.7583182,-0.6506302,0.02423079,0.03235463
27589,0.001202227,-0.001652218,-0.01336319,0.007257708,-0.01059124,-0.09276542,9.189274,0.2059087,-1.355167,21.625,-3.25,-3.75,2.165409,-81.23767,173.2668,-0.7583345,-0.6506267,0.02390613,0.03228704
27602,0.001312287,-0.001800633,-0.01476044,0.007825669,-0.01055284,-0.09934966,9.222795,0.1628115,-1.369532,20.875,-2.75,-3.375,2.246431,-81.24119,173.21,-0.7583154,-0.6506608,0.02369418,0.03220122
27613,0.001419667,-0.001935859,-0.01612163,0.008280989,-0.0104285,-0.104973,9.256314,0.158023,-1.379109,19.375,-2.375,-3.125,2.296312,-81.24895,173.1629,-0.7582688,-0.650716,0.0236355,0.0322261
27625,0.001534978,-0.00206849,-0.01757731,0.008792275,-0.01011294,-0.1109932,9.232371,0.1436572,-1.369532,19.625,-1.625,-3.25,2.350333,-81.26724,173.1153,-0.7581625,-0.6508428,0.02355748,0.03222521
27636,0.001647065,-0.002186969,-0.01907489,0.00877807,-0.009278573,-0.1172824,9.194062,0.1053486,-1.403052,20.375,-0.5,-3.625,2.401459,-81.29311,173.0811,-0.7580175,-0.6510202,0.02342702,0.03214893
27903,0.001757598,-0.002291355,-0.02070249,0.008422866,-0.007954437,-0.1240272,9.17012,0.07182861,-1.422207,19.375,0.625,-3.875,2.448862,-81.33012,173.0388,-0.7578052,-0.6512694,0.02337337,0.03214165
16776973,0.001865023,-0.002387569,-0.02255814,0.007609032,-0.006814974,-0.1314381,9.155754,0.09577148,-1.441361,16.75,1.5,-3.75,2.522067,-81.37724,172.9337,-0.7575236,-0.6515795,0.02351177,0.03239734
27915,0.001959391,-0.002487599,-0.02461623,0.006346204,-0.006726968,-0.1384059,9.208428,0.1771773,-1.460515,15.5,2.5,-3.375,2.668164,-81.43714,172.734,-0.7571573,-0.6519747,0.02371411,0.03285548
16776985,0.002026498,-0.002587773,-0.02647042,0.00519006,-0.00774741,-0.1434021,9.289834,0.2681602,-1.460515,17.5,2.875,-3.25,2.880408,-81.49278,172.5,-0.7568181,-0.6523543,0.02367517,0.03316409
27927,0.002076391,-0.002710324,-0.02841283,0.003800235,-0.009334439,-0.1479477,9.328143,0.3160459,-1.470092,20.25,2.75,-2.875,3.107094,-81.54523,172.2865,-0.7565054,-0.6527214,0.02342494,0.03325422
16776996,0.002098986,-0.00285328,-0.03039931,0.001744256,-0.0110356,-0.1533487,9.251526,0.3304116,-1.503612,21.5,2.75,-1.625,3.229369,-81.59038,172.1922,-0.7562472,-0.6530342,0.0231824,0.03315447
27939,0.002083854,-0.003037266,-0.0326902,-0.001062701,-0.01292042,-0.1608776,9.1366,0.3304116,-1.517978,21.625,2.875,-0.25,3.230119,-81.63715,172.2226,-0.7559901,-0.6533488,0.02303259,0.0329226
16777009,0.002028932,-0.003241956,-0.03502342,-0.003974377,-0.01481218,-0.1688416,9.088714,0.3304116,-1.517978,23,2.75,0.875,3.124187,-81.68039,172.3767,-0.7557675,-0.6536334,0.02287887,0.0324862
27951,0.001931695,-0.003475109,-0.0374974,-0.00696838,-0.01670868,-0.1772955,9.059982,0.3208345,-1.513189,25.875,2.125,2,2.894065,-81.71631,172.6943,-0.7556067,-0.6538683,0.022605,0.03168468
16777022,0.00178789,-0.003735383,-0.04016374,-0.01005983,-0.01820736,-0.1865221,9.021674,0.2777373,-1.508401,26.875,1.625,2.75,2.533347,-81.74664,173.1586,-0.7554894,-0.6540611,0.02235025,0.03066668
27963,0.001614217,-0.003999178,-0.04281402,-0.01278698,-0.01942239,-0.1951322,9.036039,0.2490059,-1.494035,26,0.875,3.375,2.101719,-81.76856,173.6762,-0.7554175,-0.6541919,0.02225196,0.02970818
16777033,0.001418544,-0.004271553,-0.04546453,-0.01496654,-0.02083337,-0.2027315,9.093503,0.2537944,-1.465304,25.625,0.125,3.625,1.675634,-81.78516,174.1796,-0.7553688,-0.6542897,0.02219424,0.02881584
27975,0.001197901,-0.004569343,-0.0482526,-0.01655238,-0.02233983,-0.2091571,9.198852,0.2442173,-1.431784,26,-1,3.75,1.222499,-81.79461,174.7162,-0.7553599,-0.6543438,0.02212089,0.02786261
16777044,0.0009667972,-0.004874104,-0.05101477,-0.0178873,-0.02358828,-0.2137907,9.323354,0.2154858,-1.436572,25.125,-2,3.875,0.7437624,-81.79292,175.2645,-0.7554083,-0.654324,0.02214519,0.0269823
27988,0.0006988945,-0.005216841,-0.05399282,-0.01959212,-0.02506491,-0.2177885,9.385606,0.2154858,-1.470092,23,-2.75,4.25,0.2074536,-81.77677,175.8448,-0.755531,-0.6542059,0.02236301,0.02622246
16777055,0.0004099129,-0.005580047,-0.05696495,-0.02156418,-0.02710289,-0.2217846,9.376028,0.2490059,-1.494035,21.875,-3.375,4.375,-0.2803767,-81.74802,176.36,-0.7557157,-0.6540071,0.02263274,0.02561554
28000,0.0001167544,-0.005956304,-0.05983547,-0.023067,-0.02960562,-0.2258652,9.356874,0.2825259,-1.465304,22.625,-4.125,3.75,-0.6381541,-81.71456,176.7532,-0.7559229,-0.6537852,0.02274301,0.02506858
16777067,-0.0002368568,-0.006436929,-0.06324149,-0.02400293,-0.03262451,-0.2311984,9.323354,0.2777373,-1.412629,24.25,-5,2.875,-0.9547943,-81.67126,177.1355,-0.7561898,-0.6535066,0.02264517,0.02435656
28012,-0.0005710027,-0.006901503,-0.06642307,-0.02478644,-0.03446141,-0.2360045,9.328143,0.2011201,-1.422207,24.625,-6.125,1.875,-1.229186,-81.61588,177.4768,-0.7565233,-0.6531508,0.02250485,0.0236722
16777079,-0.0009007326,-0.0073597,-0.06949964,-0.02574405,-0.03577429,-0.2402076,9.352086,0.1628115,-1.455727,21.375,-6.75,1.25,-1.467283,-81.5518,177.7378,-0.756895,-0.6527302,0.0225858,0.02330843
28023,-0.0012444,-0.007851401,-0.07266218,-0.02656469,-0.03800735,-0.2444568,9.352086,0.2298516,-1.450938,15.625,-7.125,1.25,-1.628649,-81.48417,177.8469,-0.7572705,-0.6522718,0.02302696,0.0235075
16777091,-0.001601135,-0.008408819,-0.07594313,-0.02700085,-0.0421903,-0.248331,9.390394,0.3735088,-1.426995,12.5,-7.375,1.625,-1.670939,-81.41766,177.7924,-0.7576297,-0.6518117,0.02361356,0.0241091
28034,-0.001947231,-0.009019044,-0.07915945,-0.02695241,-0.04752162,-0.250473,9.519686,0.4740689,-1.412629,15.5,-7.625,1.25,-1.585035,-81.35575,177.6502,-0.7579691,-0.6513914,0.02385112,0.02456241
16777102,-0.002292091,-0.009702286,-0.08241425,-0.02653175,-0.05256515,-0.2504078,9.692075,0.450126,-1.422207,22.875,-7.625,-0.25,-1.405678,-81.29662,177.5115,-0.7583131,-0.6510093,0.02344886,0.02446286
28046,-0.002639601,-0.0104424,-0.08571285,-0.0262668,-0.05594199,-0.2493269,9.763903,0.3208345,-1.465304,27.25,-7.25,-1.5,-1.252159,-81.23796,177.4601,-0.7586661,-0.6506434,0.02272024,0.02393427
16777113,-0.002970626,-0.01117426,-0.088874,-0.02604858,-0.05759086,-0.248753,9.725595,0.1963315,-1.479669,26.25,-6.75,-2.375,-1.151296,-81.18688,177.4468,-0.7589732,-0.6503233,0.02212314,0.02345244
28058,-0.002970626,-0.01117426,-0.088874,0,0,0,9.6394,0.1484458,-1.441361,22.75,-6.375,-3,-1.03888,-81.14452,177.3797,-0.7592216,-0.6500525,0.02175486,0.02326151
16777125,-0.002970626,-0.01117426,-0.088874,0,0,0,9.543629,0.2011201,-1.398264,20.375,-6.5,-4.25,-0.7440501,-81.10104,177.1014,-0.7594673,-0.6497717,0.02137492,0.0234377
28070,-0.002970626,-0.01117426,-0.088874,0,0,0,9.4718,0.2633716,-1.403052,20.375,-6.875,-5.375,-0.3346605,-81.05415,176.7072,-0.7597274,-0.6494726,0.02088833,0.02373511
16777136,-0.002970626,-0.01117426,-0.088874,0,0,0,9.4718,0.2681602,-1.441361,20.75,-6.875,-6.75,0.1716882,-81.00152,176.2222,-0.7600154,-0.649142,0.02026816,0.02409096
28082,-0.002970626,-0.01117426,-0.088874,0,0,0,9.486166,0.2490059,-1.470092,20.375,-6.125,-8,0.7608097,-80.95287,175.6519,-0.7602723,-0.6488453,0.01957798,0.02454911
16777147,-0.002970626,-0.01117426,-0.088874,0,0,0,9.486166,0.2202744,-1.484458,20,-5.125,-8.875,1.375648,-80.91514,175.0523,-0.7604593,-0.6486273,0.01888053,0.02505788
28094,-0.002970626,-0.01117426,-0.088874,0,0,0,9.490954,0.1867544,-1.494035,20.5,-4.25,-10.25,2.10337,-80.88405,174.3501,-0.7605965,-0.6484694,0.01801276,0.0256109
16777159,-0.002970626,-0.01117426,-0.088874,0,0,0,9.557994,0.1867544,-1.508401,20.625,-3.125,-11.25,2.847016,-80.86731,173.6332,-0.7606431,-0.6484166,0.01712571,0.02616888
28105,-0.002970626,-0.01117426,-0.088874,0,0,0,9.701652,0.2537944,-1.513189,19.5,-1.625,-11.25,3.658355,-80.87035,172.8338,-0.7605591,-0.648508,0.0162659,0.02688212
16777171,-0.002970626,-0.01117426,-0.088874,0,0,0,9.802212,0.3399888,-1.532344,21.125,-0.5,-10.875,4.495938,-80.88445,172.028,-0.7604038,-0.648689,0.01527716,0.02748032
28117,-0.002970626,-0.01117426,-0.088874,0,0,0,9.759114,0.3447773,-1.517978,27.5,0.5,-10.625,5.396022,-80.91334,171.2536,-0.76017,-0.6489972,0.01371093,0.0275015
16777182,-0.002970626,-0.01117426,-0.088874,0,0,0,9.701652,0.2873144,-1.489247,33,1.125,-9.75,6.081122,-80.951,170.7523,-0.7599165,-0.6493516,0.01203714,0.02691619
28129,-0.002970626,-0.01117426,-0.088874,0,0,0,9.653766,0.2346401,-1.479669,33.25,1.75,-7.875,6.573859,-81.00086,170.4477,-0.7596146,-0.649764,0.01053938,0.02610124
16777193,-0.002970626,-0.01117426,-0.088874,0,0,0,9.60588,0.225063,-1.426995,31.25,2,-5.375,6.861352,-81.06488,170.3204,-0.759252,-0.6502382,0.009413113,0.02525918
28141,-0.002970626,-0.01117426,-0.088874,0,0,0,9.543629,0.2298516,-1.407841,30.625,1.625,-3.125,6.963967,-81.12852,170.3671,-0.758913,-0.6506823,0.008524734,0.02431078
16777204,-0.002970626,-0.01117426,-0.088874,0,0,0,9.481377,0.2346401,-1.426995,31.5,1.125,-1.375,6.916328,-81.18385,170.5744,-0.7586426,-0.6510496,0.00771268,0.02316143
28153,-0.002970626,-0.01117426,-0.088874,0,0,0,9.447857,0.2298516,-1.474881,33.125,0.625,-0.125,6.747735,-81.22571,170.9223,-0.7584644,-0.651314,0.006888055,0.02178066
16777215,-0.002970626,-0.01117426,-0.088874,0,0,0,9.452645,0.1819658,-1.517978,33.625,0.375,1.125,6.421117,-81.26048,171.4345,-0.7583443,-0.6515114,0.006166867,0.02021896
28165,-0.002970626,-0.01117426,-0.088874,0,0,0,9.500531,0.1532344,-1.532344,29.875,0,2.875,5.925786,-81.2915,172.0634,-0.7582505,-0.6516643,0.005893243,0.01885051
28175,-0.002970626,-0.01117426,-0.088874,0,0,0,9.543629,0.2106973,-1.484458,26,-0.625,4.75,5.333815,-81.32366,172.7369,-0.7581463,-0.6518157,0.006002338,0.01773844
28186,-0.002970626,-0.01117426,-0.088874,0,0,0,9.581937,0.2777373,-1.431784,26.75,-1.625,6.125,4.700261,-81.3506,173.4592,-0.758068,-0.6519369,0.006102358,0.01654702
28198,-0.002970626,-0.01117426,-0.088874,0,0,0,9.586726,0.2777373,-1.441361,29.5,-2.75,7.25,3.977742,-81.36121,174.3041,-0.7580861,-0.6519523,0.006081346,0.01506237
28209,-0.002970626,-0.01117426,-0.088874,0,0,0,9.596303,0.2825259,-1.441361,30.875,-3.625,9,3.125049,-81.36078,175.2945,-0.758166,-0.6518962,0.006087673,0.01336085
28221,-0.002970626,-0.01117426,-0.088874,0,0,0,9.677709,0.2681602,-1.465304,31.625,-4.5,10.5,2.131716,-81.34642,176.436,-0.7583183,-0.6517546,0.006162271,0.01146335
28232,-0.002970626,-0.01117426,-0.088874,0,0,0,9.792634,0.1867544,-1.517978,32.875,-5.125,11.625,0.9911354,-81.31732,177.7399,-0.7585398,-0.6515298,0.006289435,0.009326406
28244,-0.002970626,-0.01117426,-0.088874,0,0,0,9.874041,0.1005601,-1.517978,33.375,-5.25,12.125,-0.2414155,-81.28578,179.1431,-0.758751,-0.6513106,0.006469376,0.007046499
28256,-0.002970626,-0.01117426,-0.088874,0,0,0,9.965023,-0.01436572,-1.537132,31.5,-5.5,12.25,-1.610832,-81.2446,-179.334,-0.7589837,-0.6510561,0.006885266,0.004740519
28268,-0.002970626,-0.01117426,-0.088874,0,0,0,10.02727,-0.05267432,-1.541921,25.875,-5.625,12.75,-2.94813,-81.20007,-177.9241,-0.7591985,-0.6508062,0.007744057,0.002988789
