timestamp,posX,posY,posZ,velX,velY,velZ,accX,accY,accZ,gyroX,gyroY,gyroZ,yaw,pitch,roll,quatX,quatY,quatZ,quatW
14315,0,0,0,0,0,0,9.385606,0.06704004,-0.158023,23.75,-0.625,2.375,0,0,0,0,0,0,1
14328,0,0,0,0,0,0,9.366451,0.02394287,-0.2394287,23.875,-0.625,2.125,0,0,0,0,0,0,1
14340,0,0,0,0,0,0,9.356874,-0.01436572,-0.3304116,24.125,-0.625,1.875,0,0,0,0,0,0,1
14352,0,0,0,0,0,0,9.37124,0.07661719,-0.2442173,24,-1,1.625,0,0,0,0,0,0,1
14366,0,0,0,0,0,0,9.399971,0.2202744,-0.03830859,24.25,-1.25,2,0,0,0,0,0,0,1
14379,0,0,0,0,0,0,9.380817,0.2442173,-0.1292915,25,-1.75,2.5,0,0,0,0,0,0,1
14391,0,0,0,0,0,0,9.356874,0.1963315,-0.3495659,24.75,-2.25,3.375,0,0,0,0,0,0,1
14403,0,0,0,0,0,0,9.352086,0.1388687,-0.4644917,24.75,-1.75,3.875,0,0,0,0,0,0,1
14416,0,0,0,0,0,0,9.352086,0.08619434,-0.4549146,25.125,-1,4.125,0,0,0,0,0,0,1
14428,0,0,0,0,0,0,9.366451,0.08140577,-0.3112573,25.5,-0.5,4.5,0,0,0,0,0,0,1
14440,0,0,0,0,0,0,9.380817,0.08619434,-0.2106973,26.25,-0.5,4.5,0,0,0,0,0,0,1
14454,0,0,0,0,0,0,9.380817,0.01436572,-0.1771773,26.75,-1.125,4.375,0,0,0,0,0,0,1
14467,0,0,0,0,0,0,9.366451,-0.02394287,-0.2154858,26.5,-1.375,4.125,0,0,0,0,0,0,1
14479,0,0,0,0,0,0,9.347297,-0.06225147,-0.3208345,25.5,-1.125,3.75,0,0,0,0,0,0,1
14492,0,0,0,0,0,0,9.356874,-0.1149258,-0.2968916,24.625,-0.875,3.25,0,0,0,0,0,0,1
14504,0,0,0,0,0,0,9.361663,-0.1197144,-0.292103,24.5,-0.75,2.75,0,0,0,0,0,0,1
14516,0,0,0,0,0,0,9.385606,-0.04309717,-0.1484458,24.625,-1.375,2.25,0,0,0,0,0,0,1
14529,0,0,0,0,0,0,9.385606,0.009577149,-0.1436572,24.75,-1.875,2,0,0,0,0,0,0,1
14542,0,0,0,0,0,0,9.352086,-0.004788574,-0.3591431,24.375,-2,2.25,0,0,0,0,0,0,1
14555,0,0,0,0,0,0,9.342508,-0.04788574,-0.3878745,24.5,-1.625,1.875,0,0,0,0,0,0,1
14567,0,0,0,0,0,0,9.356874,-0.09577148,-0.3352002,24.625,-1.125,1.375,0,0,0,0,0,0,1
14580,0,0,0,0,0,0,9.342508,-0.08619434,-0.3735088,24.75,-1,1.125,0,0,0,0,0,0,1
14592,0,0,0,0,0,0,9.347297,-0.05267432,-0.3208345,24.875,-0.75,0.5,0,0,0,0,0,0,1
14604,0,0,0,0,0,0,9.376028,-0.05267432,-0.1532344,24.375,-0.75,0.25,0,0,0,0,0,0,1
14617,0,0,0,0,0,0,9.399971,-0.02394287,-0.04788574,23.625,-1.625,0.25,0,0,0,0,0,0,1
14630,0,0,0,0,0,0,9.37124,-0.009577149,-0.2442173,23.375,-2.125,0.25,0,0,0,0,0,0,1
14643,0,0,0,0,0,0,9.347297,-0.009577149,-0.450126,23.75,-2,0.125,0,0,0,0,0,0,1
14655,0,0,0,0,0,0,9.352086,0.0191543,-0.4357603,24.375,-1.375,0,0,0,0,0,0,0,1
14668,0,0,0,0,0,0,9.342508,0.01436572,-0.4213945,25,-0.625,0.125,0,0,0,0,0,0,1
14680,0,0,0,0,0,0,9.33772,-0.0191543,-0.4166059,25.375,-0.125,0.125,0,0,0,0,0,0,1
14692,0,0,0,0,0,0,9.352086,-0.1149258,-0.2537944,25.25,-0.125,-0.25,0,0,0,0,0,0,1
14705,0,0,0,0,0,0,9.356874,-0.1436572,-0.2298516,24.875,-0.125,-1,0,0,0,0,0,0,1
14718,0,0,0,0,0,0,9.347297,-0.03352002,-0.3687202,24,-0.125,-1.5,0,0,0,0,0,0,1
14731,0,0,0,0,0,0,9.361663,0.09098291,-0.3830859,24.125,0.125,-1.25,0,0,0,0,0,0,1
14744,0,0,0,0,0,0,9.342508,0.09577148,-0.517166,24.625,1.25,-0.75,0,0,0,0,0,0,1
14756,0,0,0,0,0,0,9.313777,0.05746289,-0.6943433,24.5,2.75,-0.5,0,0,0,0,0,0,1
14768,0,0,0,0,0,0,9.299411,-0.06704004,-0.742229,25,4.625,-0.5,0,0,0,0,0,0,1
14781,0,0,0,0,0,0,9.3042,-0.225063,-0.5698403,25.5,6.25,-1.125,0,0,0,0,0,0,1
14793,0,0,0,0,0,0,9.313777,-0.4022402,-0.3495659,25.375,7,-2.625,0,0,0,0,0,0,1
14805,0,0,0,0,0,0,9.323354,-0.5363203,-0.2202744,24.875,7.625,-5,0,0,0,0,0,0,1
14817,0,0,0,0,0,0,9.347297,-0.4405488,-0.158023,23.875,7.25,-7.375,0,0,0,0,0,0,1
14830,0,0,0,0,0,0,9.376028,-0.1340801,-0.1340801,23.375,6.75,-8.5,0,0,0,0,0,0,1
14842,0,0,0,0,0,0,9.385606,0.1676001,-0.2202744,23.625,6.25,-8.5,0,0,0,0,0,0,1
14855,0,0,0,0,0,0,9.40476,0.3447773,-0.225063,23.5,5.875,-7.375,0,0,0,0,0,0,1
14868,0,0,0,0,0,0,9.419126,0.2777373,-0.06704004,23.75,5.375,-6.125,0,0,0,0,0,0,1
14880,0,0,0,0,0,0,9.40476,0.1245029,-0.04309717,24.125,4.875,-5.375,0,0,0,0,0,0,1
14893,0,0,0,0,0,0,9.395183,0.06225147,-0.1197144,23.75,4.125,-5.25,0,0,0,0,0,0,1
14905,0,0,0,0,0,0,9.40476,0.1723887,-0.009577149,23.5,3.25,-4.875,0,0,0,0,0,0,1
14918,0,0,0,0,0,0,9.414337,0.3591431,0.07182861,23.5,2.125,-4,0,0,0,0,0,0,1
14930,0,0,0,0,0,0,9.423914,0.5219546,0.03352002,23.875,0.875,-2.375,0,0,0,0,0,0,1
14942,0,0,0,0,0,0,9.428702,0.5794175,-0.09098291,25.25,-0.125,-0.125,-2.775759E-05,-88.23763,166.6506,0.7130332,0.6914287,0.08091541,0.08344371
14967,0,0,0,0,0,0,9.399971,0.3735088,-0.1436572,26.625,-0.875,4,-0.4005584,-88.19832,167.0925,0.7133095,0.6912042,0.08071413,0.08313641
14980,0,0,0,0,0,0,9.399971,0.2394287,-0.08619434,27.125,-1.5,5.125,-1.862514,-88.18825,168.5841,0.713419,0.6911349,0.08081273,0.08267487
14993,0,0,0,0,0,0,9.390394,0.07661719,-0.1436572,26.75,-1.75,5.625,-4.285051,-88.17083,171.029,0.7135693,0.6910132,0.0811448,0.08206771
15005,1.48395E-05,7.187015E-06,-8.466921E-05,0.001045993,0.0005065916,-0.005968084,9.37124,-0.01436572,-0.2346401,25.75,-1.75,5.625,-7.18769,-88.13649,173.9407,0.7137938,0.690795,0.08166343,0.08143697
15017,5.271563E-05,1.641294E-05,-0.0002508443,0.002706598,0.0006592771,-0.01187474,9.37124,-0.01436572,-0.191543,25.25,-1.875,5.625,-9.854091,-88.10483,176.609,0.7139695,0.6906155,0.08219729,0.08087871
15030,0.0001395268,6.942597E-06,-0.0004906709,0.006289757,-0.0006861571,-0.01737622,9.399971,0.04788574,-0.03352002,25.5,-2.5,5.375,-11.89678,-88.08828,178.6569,0.7140411,0.690548,0.08259088,0.08042107
15041,0.0002828911,-2.606704E-05,-0.0007854695,0.01094969,-0.002521167,-0.02251574,9.409549,0.05746289,0.06704004,25.5,-3.625,5.375,-13.70329,-88.07268,-179.5318,0.7141002,0.6904927,0.08294294,0.08000844
15053,0.000477819,-7.602229E-05,-0.001147459,0.01499445,-0.003842711,-0.02784538,9.390394,0.0191543,0.009577149,25.625,-4.375,5.625,-15.67032,-88.03616,-177.5582,0.7142652,0.6903295,0.08334243,0.07952737
15064,0.0007009935,-0.0001344037,-0.001581059,0.01716726,-0.004490879,-0.03335379,9.37124,-0.009577149,-0.1532344,25.625,-5.125,5.5,-17.5224,-87.9624,-175.6992,0.7146381,0.6899504,0.08377253,0.07901324
15076,0.0009636246,-0.0001899904,-0.002130917,0.01877278,-0.003973312,-0.03930364,9.366451,-0.09577148,-0.2394287,24.875,-5.625,5.25,-19.56161,-87.86091,-173.6631,0.7151442,0.6894173,0.08436746,0.07845193
15089,0.001263767,-0.0002326858,-0.002771117,0.02130782,-0.003031056,-0.04544944,9.356874,-0.1532344,-0.1963315,24.25,-5.625,4.625,-21.43138,-87.76604,-171.8047,0.7155877,0.6889354,0.08500259,0.07795413
15101,0.001599706,-0.0002630162,-0.003491427,0.02401283,-0.002168002,-0.05148748,9.361663,-0.1628115,-0.1963315,23.75,-5.875,3.875,-22.86124,-87.67039,-170.3928,0.7160375,0.6884365,0.08560605,0.07756933
15113,0.001963343,-0.0002825623,-0.004296861,0.02595926,-0.001395357,-0.05749813,9.361663,-0.1532344,-0.2633716,23.875,-5.875,3.125,-23.81313,-87.56747,-169.4573,0.7165536,0.6878713,0.08611848,0.07725195
15125,0.002317601,-0.0002972229,-0.00511193,0.02744696,-0.001135859,-0.06314941,9.352086,-0.1197144,-0.292103,24.125,-5.625,2.5,-24.29733,-87.47571,-168.9847,0.7170349,0.687349,0.0864795,0.07703047
15137,0.002720153,-0.0003125292,-0.006100616,0.02828894,-0.001075642,-0.06947901,9.342508,-0.09577148,-0.3591431,24.75,-5.375,1.875,-24.46585,-87.3714,-168.8199,0.7176158,0.6867338,0.08674138,0.07681262
15150,0.003114583,-0.0003221771,-0.007153779,0.02839264,-0.0006944921,-0.07581072,9.328143,-0.1101372,-0.4309717,24.75,-5,1.5,-24.52856,-87.2662,-168.761,0.7182108,0.6861033,0.08697796,0.07661758
15162,0.003510588,-0.0003075988,-0.00828826,0.02869388,0.001056321,-0.08220279,9.318565,-0.2154858,-0.4549146,24.125,-4.375,1,-24.82008,-87.16662,-168.4811,0.7187444,0.6855234,0.08731949,0.0764166
15174,0.00394106,-0.0002480787,-0.009553238,0.03020224,0.004175973,-0.08875174,9.323354,-0.3304116,-0.4070288,23.625,-3.625,-0.125,-25.24797,-87.08463,-168.0717,0.7191582,0.6850581,0.0877132,0.07624511
15186,0.004357812,-0.0001610295,-0.01077028,0.03238673,0.00676478,-0.09457863,9.332932,-0.3304116,-0.3495659,23.625,-3.125,-1.5,-25.33402,-87.03165,-168.0018,0.7194412,0.6847354,0.08793897,0.07621458
15197,0.004816505,-4.531907E-05,-0.01208565,0.03507894,0.008849073,-0.1005942,9.328143,-0.2968916,-0.3112573,23.75,-2.875,-2.75,-25.05031,-86.99261,-168.2999,0.7196824,0.6844611,0.08801403,0.07631439
15209,0.005306425,8.857519E-05,-0.01345836,0.0380048,0.01038665,-0.1064866,9.332932,-0.258583,-0.2873144,23.625,-2.75,-3.75,-24.45479,-86.9641,-168.9109,0.7198945,0.6842174,0.0879768,0.07654145
15220,0.005839619,0.0002312745,-0.01491968,0.04094254,0.01095748,-0.1122101,9.352086,-0.1771773,-0.2777373,23.125,-2.875,-4.5,-23.45994,-86.93958,-169.928,0.7201154,0.6839564,0.08784208,0.07694846
15232,0.006405754,0.0003518483,-0.01645419,0.04342857,0.009249298,-0.1177133,9.37124,0.01436572,-0.2777373,22.625,-3,-4.875,-21.85098,-86.91891,-171.5664,0.720361,0.6836618,0.08754118,0.07760989
15243,0.006996597,0.0004179686,-0.0180562,0.04540058,0.0050807,-0.1230988,9.380817,0.225063,-0.2777373,22.75,-3,-4.375,-19.81534,-86.89973,-173.631,0.7206187,0.683356,0.08708502,0.07841906
15254,0.007587966,0.0004133572,-0.01971313,0.04586032,-0.0003576083,-0.1284942,9.37124,0.3687202,-0.3735088,23,-2.75,-3.125,-17.74308,-86.866,-175.7297,0.7209432,0.6829818,0.08660549,0.07922193
15266,0.008175354,0.0003410798,-0.02147583,0.04467855,-0.005497636,-0.1340762,9.356874,0.3830859,-0.5123774,24,-2.5,-1.625,-16.03022,-86.80899,-177.4572,0.721374,0.6825107,0.08617897,0.07982427
15277,0.008745494,0.0002151645,-0.02327708,0.04413873,-0.009748034,-0.1394483,9.366451,0.3208345,-0.4884346,25.125,-1.875,0,-14.99906,-86.76275,-178.4884,0.7217016,0.6821672,0.0858691,0.08013313
15289,0.009342721,4.339415E-05,-0.02519268,0.04515211,-0.01298634,-0.1448248,9.380817,0.2154858,-0.3974517,25.5,-1.125,1,-14.53507,-86.73991,-178.9473,0.7218626,0.6820055,0.08569779,0.08024238
15300,0.009933133,-0.0001416457,-0.02710195,0.04645618,-0.01455975,-0.1502294,9.361663,0.09098291,-0.4022402,25.25,-0.75,1.75,-14.61069,-86.72201,-178.8698,0.7219671,0.6818975,0.08572768,0.08018864
15312,0.0105479,-0.000336043,-0.02913645,0.04716615,-0.01491463,-0.1560917,9.332932,0.004788574,-0.4740689,25.125,-0.375,2,-14.97738,-86.69672,-178.5025,0.7220985,0.681758,0.08587405,0.080034
15323,0.01116624,-0.000536319,-0.03126186,0.0471513,-0.01527192,-0.1620724,9.323354,0.01436572,-0.5315318,24.625,0.375,2.125,-15.33341,-86.67263,-178.1527,0.7222195,0.6816197,0.08605736,0.07992421
15336,0.01185948,-0.0007741348,-0.03374539,0.04705713,-0.0161428,-0.1685808,9.33772,0.04309717,-0.5315318,24.375,1.5,2.375,-15.70269,-86.66257,-177.7942,0.7222504,0.6815695,0.08626175,0.07985181
15348,0.01249377,-0.001005558,-0.03603883,0.04820181,-0.01758671,-0.1742868,9.352086,0.06704004,-0.4261831,24.25,2.375,2.875,-16.09031,-86.68241,-177.4182,0.7221036,0.6817065,0.08644903,0.07980765
15359,0.01316924,-0.001266919,-0.03839896,0.05144052,-0.0199041,-0.1797367,9.380817,0.09098291,-0.2490059,24.75,2.25,3.25,-16.51543,-86.72834,-176.9983,0.721804,0.6820148,0.08658298,0.07973984
15371,0.01389371,-0.001560177,-0.04078584,0.05615187,-0.02272967,-0.1850009,9.395183,0.1005601,-0.1149258,25.5,1.625,3.625,-17.00702,-86.78465,-176.5022,0.7214432,0.6824014,0.0866664,0.07960478
15382,0.01467296,-0.001880908,-0.04323661,0.06052475,-0.02491113,-0.1903513,9.385606,0.05267432,-0.1436572,25.5,1,3.875,-17.6791,-86.82639,-175.8257,0.7211596,0.6827059,0.08682037,0.07939677
15394,0.01550922,-0.002215078,-0.04582566,0.06331922,-0.02530246,-0.1960363,9.361663,-0.06225147,-0.2968916,25.375,0.875,4,-18.6922,-86.83937,-174.8092,0.7210178,0.682857,0.08712297,0.07905234
15405,0.01634883,-0.002533004,-0.04843109,0.06502032,-0.02462061,-0.2017681,9.342508,-0.1340801,-0.3926631,25.5,0.875,4,-19.83891,-86.83405,-173.6571,0.7209664,0.6829143,0.08747964,0.07863102
15416,0.01721521,-0.002838866,-0.05112783,0.06669118,-0.0235442,-0.2075851,9.33772,-0.1723887,-0.4022402,25.25,1,3.375,-20.92274,-86.82825,-172.5709,0.720915,0.6829672,0.08783315,0.07824787
15428,0.01810077,-0.00312544,-0.05387714,0.06870625,-0.02223396,-0.2133068,9.342508,-0.2059087,-0.3782974,24.625,1.375,2.625,-21.91043,-86.83083,-171.5886,0.7208117,0.6830636,0.0881871,0.07795883
15440,0.01904801,-0.003410379,-0.0568055,0.07090116,-0.02132778,-0.2191884,9.347297,-0.1819658,-0.3591431,24.125,2.125,2.125,-22.75819,-86.84712,-170.753,0.720632,0.6832312,0.08851083,0.07778449
15451,0.01997423,-0.003668765,-0.05967086,0.0726793,-0.02027514,-0.2248401,9.342508,-0.1963315,-0.3830859,23.5,2.375,1.625,-23.47735,-86.86176,-170.0532,0.7204661,0.683374,0.0888349,0.07769822
15462,0.02095762,-0.003911231,-0.06267502,0.07552322,-0.01862109,-0.2307165,9.33772,-0.2633716,-0.3112573,23.5,2.375,0.625,-24.19745,-86.8875,-169.3522,0.7202345,0.6835865,0.08913448,0.07763379
15474,0.02199509,-0.004132184,-0.0657874,0.07887106,-0.01679743,-0.2366106,9.342508,-0.2873144,-0.2729487,24,2.375,-0.25,-24.80075,-86.91986,-168.7612,0.7199797,0.6838341,0.0893393,0.07758109
15485,0.02302479,-0.004324647,-0.0689071,0.08002621,-0.01495787,-0.2424577,9.328143,-0.2537944,-0.4309717,24.375,2.75,-1.25,-24.97906,-86.9342,-168.59,0.719874,0.683934,0.08941092,0.07759825
15497,0.02406405,-0.004499539,-0.07211699,0.08041391,-0.01353235,-0.2483668,9.323354,-0.2059087,-0.4788574,24.625,3.25,-2.125,-24.80342,-86.95091,-168.7696,0.7197939,0.6840137,0.08934804,0.07771067
15509,0.02522781,-0.004688515,-0.07571378,0.08235451,-0.01337316,-0.2545311,9.352086,-0.1292915,-0.3447773,24.875,3.875,-2.75,-24.31636,-87.00468,-169.2576,0.7195352,0.6842885,0.08910228,0.07796917
15520,0.02631904,-0.004868907,-0.07904866,0.08505987,-0.01406124,-0.2599486,9.37124,-0.07661719,-0.2490059,24.75,4.125,-3,-23.71461,-87.0719,-169.8618,0.719205,0.6846364,0.08881217,0.07829204
15532,0.02745011,-0.005064918,-0.08251125,0.08667873,-0.01502113,-0.2653527,9.376028,-0.02873145,-0.3208345,24.875,4.25,-3,-22.90785,-87.12962,-170.6696,0.7189425,0.6849152,0.08847702,0.07864323
15544,0.02858813,-0.005286061,-0.08612045,0.0854306,-0.0166011,-0.2709409,9.361663,0.07661719,-0.517166,25.25,4.875,-2.75,-21.72669,-87.16537,-171.8477,0.7188362,0.685037,0.0880504,0.07903216
15556,0.02982007,-0.00554564,-0.09014387,0.08485602,-0.01787984,-0.2771334,9.356874,0.04309717,-0.4644917,25.375,5.25,-2.25,-20.74694,-87.21456,-172.8221,0.7186266,0.6852691,0.08765638,0.07936265
15568,0.03100519,-0.005811583,-0.09386334,0.08995926,-0.02018695,-0.2823339,9.409549,0.03352002,-0.01436572,25.625,4.625,-1.625,-20.21347,-87.32014,-173.3473,0.7180521,0.6858865,0.08730204,0.07961947
15580,0.03229541,-0.006141351,-0.09765875,0.09766991,-0.02496345,-0.2873137,9.43828,0.1771773,0.2394287,25.625,3.375,-1,-19.37907,-87.4484,-174.1739,0.7173569,0.6866289,0.08685068,0.07998072
15591,0.03360978,-0.006514081,-0.1014121,0.1024128,-0.02904241,-0.2924565,9.40476,0.191543,0.03352002,25.75,2.125,-0.125,-18.6174,-87.5207,-174.9268,0.7169807,0.6870372,0.08650333,0.08022309
15602,0.03496863,-0.006886902,-0.1052454,0.1056318,-0.02898178,-0.2979847,9.366451,-0.09577148,-0.1532344,27.25,0.75,0.25,-18.90631,-87.53987,-174.609,0.7168724,0.6871926,0.08638085,0.0799917
15614,0.03642894,-0.007264365,-0.1093224,0.1088162,-0.02812691,-0.3037979,9.361663,-0.1532344,-0.1771773,27.75,0.5,0.125,-19.3678,-87.55128,-174.1105,0.7168057,0.6873162,0.0862626,0.07965543
15625,0.03783923,-0.007631771,-0.1132397,0.1112831,-0.02899124,-0.3091078,9.376028,-0.01436572,-0.1867544,25.375,0.5,0.125,-19.2882,-87.56233,-174.1856,0.7167482,0.6873831,0.08620048,0.07966281
15637,0.03932605,-0.008007896,-0.1173363,0.1141691,-0.02888159,-0.3145645,9.376028,-0.09577148,-0.1771773,25.75,0.125,-0.25,-19.3887,-87.56908,-174.0751,0.7167085,0.6874387,0.08615766,0.0795846
15648,0.0408355,-0.008359896,-0.1214572,0.1172382,-0.02733979,-0.3200702,9.366451,-0.2106973,-0.1867544,26.5,-0.5,-0.625,-19.7727,-87.56482,-173.6712,0.7167253,0.6874496,0.086142,0.07935585
15660,0.04242414,-0.008701037,-0.1257497,0.1204977,-0.02587536,-0.3255874,9.376028,-0.2059087,-0.1771773,25.875,-0.75,-1.125,-19.97674,-87.55952,-173.4549,0.7167526,0.6874388,0.08612762,0.07921924
15671,0.04401552,-0.009034446,-0.1300255,0.1231907,-0.02580963,-0.3309932,9.376028,-0.09098291,-0.191543,25.375,-0.875,-1.75,-19.55022,-87.55359,-173.876,0.7168167,0.6873809,0.08599416,0.07928646
15683,0.04564733,-0.009388416,-0.1344108,0.1252158,-0.02716167,-0.3365005,9.37124,0.03352002,-0.2202744,25.25,-1.125,-1.875,-18.61736,-87.54202,-174.8055,0.7169412,0.6872583,0.08574837,0.07948999
15694,0.04729437,-0.009771862,-0.1388325,0.1273622,-0.02965095,-0.3419232,9.376028,0.1245029,-0.191543,24.875,-1.25,-1.25,-17.58393,-87.53328,-175.8408,0.7170448,0.6871497,0.08550157,0.07976008
15705,0.04899415,-0.01020836,-0.1433548,0.130451,-0.03349942,-0.3470654,9.40476,0.2154858,-0.1005601,24.625,-1.875,-0.375,-16.51626,-87.53059,-176.9142,0.7171075,0.6870779,0.08525962,0.08007204
15717,0.05074392,-0.01069204,-0.1479276,0.1347114,-0.03723799,-0.352051,9.419126,0.191543,-0.01436572,24.875,-2.5,0.625,-15.87719,-87.53208,-177.5559,0.7171251,0.687057,0.08510642,0.08025766
15729,0.05259147,-0.01121498,-0.1526684,0.1392279,-0.03940728,-0.3572591,9.409549,0.06704004,-0.03352002,25.5,-3.5,1.5,-15.95906,-87.51572,-177.4682,0.7172233,0.6869628,0.08510929,0.08018357
15741,0.05455884,-0.01175144,-0.1576314,0.1438664,-0.0392293,-0.3629226,9.385606,-0.1101372,-0.08140577,25.625,-4.75,1.625,-16.72148,-87.47268,-176.6976,0.7174512,0.6867353,0.08530641,0.07988378
15752,0.05649757,-0.01225633,-0.1624487,0.1482096,-0.03859705,-0.3682654,9.390394,-0.1484458,-0.1053486,24.875,-5.5,1.25,-17.4128,-87.41821,-176.0078,0.7177373,0.6864319,0.0855625,0.07964589
15764,0.05848134,-0.01276671,-0.167358,0.1510291,-0.03885667,-0.3737609,9.376028,-0.05746289,-0.2154858,24.625,-6,1,-17.63576,-87.34206,-175.79,0.7181726,0.6859679,0.08574205,0.07952707
15776,0.06072031,-0.01334545,-0.1729418,0.152414,-0.03939683,-0.3801051,9.356874,-0.01436572,-0.3447773,24.25,-5.875,1,-17.67071,-87.23849,-175.7667,0.7187763,0.6853176,0.08594052,0.07946588
15788,0.0627476,-0.01388117,-0.1780313,0.1536759,-0.04060946,-0.3858071,9.356874,0.03830859,-0.3447773,23.75,-5.625,1.375,-17.6335,-87.15154,-175.8211,0.7192798,0.684763,0.08613272,0.07948196
15800,0.06479527,-0.01444367,-0.183169,0.1559539,-0.04284079,-0.3912902,9.376028,0.09577148,-0.2633716,24.25,-5.625,1.875,-17.56746,-87.08047,-175.898,0.7196947,0.6843104,0.08625942,0.07948729
15811,0.06683794,-0.01502108,-0.1882743,0.1587402,-0.04487195,-0.3967471,9.37124,0.07182861,-0.2346401,24.375,-5.75,2.5,-17.73776,-87.01502,-175.7371,0.7200652,0.6839058,0.08644342,0.07941453
15822,0.0689301,-0.015627,-0.193455,0.1623974,-0.04703233,-0.4021298,9.380817,0.06225147,-0.1771773,24.125,-6.25,3,-18.05028,-86.95309,-175.4373,0.7204022,0.6835304,0.08669116,0.0793191
15834,0.07116991,-0.01626242,-0.1988561,0.1690546,-0.04796018,-0.4076628,9.390394,-0.09098291,0.004788574,25.25,-7.375,2.875,-18.79984,-86.90307,-174.6849,0.7206467,0.6832734,0.08697914,0.07899601
15846,0.0734505,-0.01686087,-0.2041707,0.1773119,-0.04652843,-0.413205,9.380817,-0.3112573,0.09098291,25.375,-8.75,2.375,-19.98696,-86.84831,-173.4924,0.7208837,0.6830261,0.08740925,0.07849686
15857,0.07582228,-0.01745819,-0.2096247,0.1821642,-0.04587661,-0.4188928,9.361663,-0.1963315,-0.1723887,24.375,-9.625,2,-20.59072,-86.7431,-172.8964,0.7214422,0.6824202,0.08780839,0.07818961
15868,0.0781533,-0.01804724,-0.2150879,0.1812056,-0.04579078,-0.4246881,9.323354,-0.05267432,-0.6225147,23.125,-9.375,1.875,-20.58472,-86.57738,-172.9271,0.722389,0.6813784,0.0881939,0.07809886
15880,0.08049557,-0.01862697,-0.2207436,0.1784446,-0.04416658,-0.4308767,9.289834,-0.1388687,-0.8092691,22.75,-8.125,1.5,-20.69569,-86.39745,-172.8457,0.7234015,0.6802552,0.08867298,0.07797536
