timestamp,posX,posY,posZ,velX,velY,velZ,accX,accY,accZ,gyroX,gyroY,gyroZ,yaw,pitch,roll,quatX,quatY,quatZ,quatW
15311,0,0,0,0,0,0,-1.508401,0.1532344,-9.615458,12.125,-5.25,-6.375,0,0,0,0,0,0,1
15323,0,0,0,0,0,0,-1.465304,0.1340801,-9.60588,14.875,-4.25,-5.25,0,0,0,0,0,0,1
15337,0,0,0,0,0,0,-1.494035,0.1245029,-9.663342,21.125,-4.375,-4.875,0,0,0,0,0,0,1
15349,0,0,0,0,0,0,-1.532344,0.08619434,-9.668132,27.375,-4.75,-4.75,0,0,0,0,0,0,1
15361,0,0,0,0,0,0,-1.575441,0.004788574,-9.658554,28.625,-4.25,-2.375,0,0,0,0,0,0,1
15373,0,0,0,0,0,0,-1.503612,0.04309717,-9.648977,22.75,-3.5,1.375,0,0,0,0,0,0,1
15386,0,0,0,0,0,0,-1.460515,0.1628115,-9.586726,16.875,-2.75,3.75,0,0,0,0,0,0,1
15397,0,0,0,0,0,0,-1.513189,0.1963315,-9.534052,15.75,-2.125,3.5,0,0,0,0,0,0,1
15410,0,0,0,0,0,0,-1.585018,0.158023,-9.543629,16.25,-1.375,2.5,0,0,0,0,0,0,1
15423,0,0,0,0,0,0,-1.589807,0.1101372,-9.586726,16.75,-1,2,0,0,0,0,0,0,1
15435,0,0,0,0,0,0,-1.541921,0.06225147,-9.601091,19.125,-1.625,2.25,0,0,0,0,0,0,1
15447,0,0,0,0,0,0,-1.54671,0.04309717,-9.586726,23.25,-2.25,2.375,0,0,0,0,0,0,1
15460,0,0,0,0,0,0,-1.628115,0.04788574,-9.57236,23.875,-1.625,3,0,0,0,0,0,0,1
15472,0,0,0,0,0,0,-1.666424,0.07661719,-9.586726,22.5,-0.25,3.375,0,0,0,0,0,0,1
15484,0,0,0,0,0,0,-1.632904,0.1101372,-9.625034,22.125,1,3.125,0,0,0,0,0,0,1
15497,0,0,0,0,0,0,-1.570652,0.09577148,-9.629823,24.5,1.125,2.25,0,0,0,0,0,0,1
15510,0,0,0,0,0,0,-1.508401,0.08619434,-9.634611,26.375,0,1.625,0,0,0,0,0,0,1
15522,0,0,0,0,0,0,-1.436572,0.09577148,-9.648977,27.25,-2.125,1.5,0,0,0,0,0,0,1
15535,0,0,0,0,0,0,-1.436572,0.07182861,-9.625034,25.875,-3.625,1.625,0,0,0,0,0,0,1
15547,0,0,0,0,0,0,-1.54671,0.05267432,-9.577148,22.625,-3.875,1.375,0,0,0,0,0,0,1
15559,0,0,0,0,0,0,-1.608961,0.06225147,-9.567572,21.875,-3.625,-0.25,0,0,0,0,0,0,1
15572,0,0,0,0,0,0,-1.652058,0.07182861,-9.653766,24.625,-3.5,-2.375,0,0,0,0,0,0,1
15584,0,0,0,0,0,0,-1.64727,0.06225147,-9.744749,28.875,-4.375,-4,0,0,0,0,0,0,1
15596,0,0,0,0,0,0,-1.618538,0.04309717,-9.759114,32.25,-5.875,-5,0,0,0,0,0,0,1
15609,0,0,0,0,0,0,-1.556287,0.04309717,-9.67292,32.625,-6.875,-4.875,0,0,0,0,0,0,1
15621,0,0,0,0,0,0,-1.484458,0.04788574,-9.586726,31.125,-7.125,-4.375,0,0,0,0,0,0,1
15633,0,0,0,0,0,0,-1.465304,0.04309717,-9.500531,27,-6.625,-3.375,0,0,0,0,0,0,1
15645,0,0,0,0,0,0,-1.465304,0.0191543,-9.467011,22.5,-5.25,-1.75,0,0,0,0,0,0,1
15658,0,0,0,0,0,0,-1.513189,-0.009577149,-9.481377,18.75,-3.625,-0.625,0,0,0,0,0,0,1
15670,0,0,0,0,0,0,-1.628115,0,-9.53884,16.625,-2,0.125,0,0,0,0,0,0,1
15683,0,0,0,0,0,0,-1.642481,0.009577149,-9.581937,15.5,-0.875,1.125,0,0,0,0,0,0,1
15695,0,0,0,0,0,0,-1.61375,0.02873145,-9.601091,16.75,-0.375,1.75,0,0,0,0,0,0,1
15707,0,0,0,0,0,0,-1.58023,0.04788574,-9.610668,19.25,-0.375,2,0,0,0,0,0,0,1
15720,0,0,0,0,0,0,-1.570652,0.07661719,-9.601091,18.625,-0.75,2.25,0,0,0,0,0,0,1
15733,0,0,0,0,0,0,-1.594595,0.1101372,-9.586726,17.125,-1,2.125,0,0,0,0,0,0,1
15745,0,0,0,0,0,0,-1.61375,0.07661719,-9.567572,16.625,-1.125,1.5,0,0,0,0,0,0,1
15757,0,0,0,0,0,0,-1.64727,0.02394287,-9.557994,15.75,-0.125,1.375,0,0,0,0,0,0,1
15770,0,0,0,0,0,0,-1.642481,-0.004788574,-9.57236,15.25,1.125,1.625,0,0,0,0,0,0,1
15782,0,0,0,0,0,0,-1.604172,-0.02394287,-9.625034,14.75,1.25,2.125,0,0,0,0,0,0,1
15794,0,0,0,0,0,0,-1.575441,-0.009577149,-9.644189,15.25,0.625,2.625,0,0,0,0,0,0,1
15806,0,0,0,0,0,0,-1.599384,-0.02394287,-9.615458,18.5,-0.375,2.375,0,0,0,0,0,0,1
15819,0,0,0,0,0,0,-1.632904,-0.05746289,-9.615458,21.625,-1.5,1.75,0,0,0,0,0,0,1
15831,0,0,0,0,0,0,-1.64727,-0.05746289,-9.634611,22.75,-2.125,1.125,0,0,0,0,0,0,1
15844,0,0,0,0,0,0,-1.676001,-0.04788574,-9.653766,22.25,-2.5,0.375,0,0,0,0,0,0,1
15856,0,0,0,0,0,0,-1.652058,-0.04788574,-9.658554,21.25,-3.25,-0.5,0,0,0,0,0,0,1
15868,0,0,0,0,0,0,-1.628115,-0.06704004,-9.663342,21.75,-4.625,-1.25,0,0,0,0,0,0,1
15881,0,0,0,0,0,0,-1.608961,-0.1053486,-9.6394,20.875,-5.625,-1.625,0,0,0,0,0,0,1
15893,0,0,0,0,0,0,-1.594595,0,-9.596303,19.5,-6.25,-1.375,0,9.006078,179.2956,0.9968944,-0.07851049,-0.0004826275,0.006128208
15918,0,0,0,0,0,0,-1.637692,0.02873145,-9.625034,23.25,-6.375,-0.75,0.02641528,9.187484,179.3816,0.996773,-0.08008764,-0.0006619641,0.005397441
15931,0,0,0,0,0,0,-1.637692,0.004788574,-9.620246,23.25,-6.625,0.25,0.02536863,9.274727,179.4231,0.9967136,-0.08084679,-0.0006276745,0.005035732
15943,0,0,0,0,0,0,-1.632904,-0.01436572,-9.625034,20.375,-6.5,1.125,0.01234098,9.355705,179.424,0.9966564,-0.08155169,-0.0005172975,0.005018964
15955,0,0,0,0,0,0,-1.632904,0.009577149,-9.610668,18.375,-6.375,1.5,-0.005100924,9.426791,179.3945,0.9966043,-0.08217061,-0.0003897952,0.005262033
15967,0,0,0,0,0,0,-1.656847,0.04788574,-9.620246,18.375,-6.25,1,-0.01814338,9.505463,179.3575,0.996546,-0.08285528,-0.0003067928,0.005574661
15978,0,0,0,0,0,0,-1.68079,0.09577148,-9.658554,20.375,-6.125,0,-0.01793219,9.575929,179.3455,0.9964942,-0.08346804,-0.0003208215,0.00567887
15990,0,0,0,0,0,0,-1.699944,0.1005601,-9.692075,22.25,-6.25,-0.75,-0.00788343,9.648916,179.3591,0.9964415,-0.08410229,-0.0004018582,0.005567635
16001,0,0,0,0,0,0,-1.699944,0.07661719,-9.687285,23.125,-6,-1.25,0.009248072,9.716366,179.3883,0.9963932,-0.08468807,-0.0005325216,0.005326062
16013,0,0,0,0,0,0,-1.642481,0.06225147,-9.648977,24,-5.75,-1.5,0.03032173,9.772233,179.4315,0.9963536,-0.08517314,-0.0006862218,0.00496579
16024,0,0,0,0,0,0,-1.575441,0.03352002,-9.577148,24.75,-5.75,-1.25,0.04833667,9.817352,179.4863,0.9963222,-0.08556504,-0.0008038713,0.004502713
16037,0,0,0,0,0,0,-1.561075,0.0191543,-9.534052,21.875,-5.25,0,0.05050929,9.858711,179.5043,0.9962918,-0.08592468,-0.0008108703,0.004347945
16050,0,0,0,0,0,0,-1.537132,0.08140577,-9.50532,17.25,-3.875,1.625,0.02734316,9.874594,179.4405,0.9962775,-0.08606329,-0.0006579522,0.004885055
16062,0,0,0,0,0,0,-1.652058,0.08619434,-9.514897,14.875,-2.5,2.875,-0.01332838,9.889034,179.3414,0.9962623,-0.08619026,-0.0003794802,0.005715793
16074,0,0,0,0,0,0,-1.695155,0.09098291,-9.615458,12.875,-1.5,3.625,-0.05961711,9.892533,179.2259,0.9962534,-0.08622297,-6.411658E-05,0.006684973
16085,0,0,0,0,0,0,-1.671212,0.1149258,-9.687285,12,-1.5,4.5,-0.1194237,9.890183,179.0922,0.9962468,-0.08620649,0.0003553737,0.007802659
16096,0,0,0,0,0,0,-1.709521,0.1101372,-9.663342,13.75,-2,4.625,-0.1771678,9.900359,178.9912,0.9962316,-0.0862996,0.0007806373,0.008636872
16108,0,0,0,0,0,0,-1.728675,0.06225147,-9.620246,17.75,-2.375,4.25,-0.2300079,9.91949,178.9501,0.9962135,-0.08647034,0.001207495,0.008954088
16119,0,0,0,0,0,0,-1.690367,0.009577149,-9.557994,22.75,-3.125,4.125,-0.2799838,9.943924,178.9836,0.996197,-0.08668616,0.001665274,0.00862495
16131,0,0,0,0,0,0,-1.709521,-0.04309717,-9.519686,23.75,-3.125,4.25,-0.3302922,9.971687,179.0371,0.996179,-0.0869303,0.002141041,0.008120582
16142,0,0,0,0,0,0,-1.733464,-0.1628115,-9.514897,16.875,-1.5,5.5,-0.3933527,9.98104,179.0157,0.9961691,-0.08701658,0.002672267,0.008258671
16154,0,0,0,0,0,0,-1.771773,-0.1963315,-9.534052,6.375,0.5,8.375,-0.4927969,9.968712,178.8574,0.9961635,-0.08692133,0.003417638,0.009559899
16165,0,0,0,0,0,0,-1.771773,0.1532344,-9.534052,5.5,1.625,8.75,-0.6058717,9.9414,178.6359,0.9961601,-0.08670163,0.00423557,0.01140044
16177,0,0,0,0,0,0,-1.743041,0.1292915,-9.620246,13.5,0.5,6.125,-0.6826667,9.923311,178.5345,0.9961603,-0.08655632,0.004828469,0.01222551
16188,0,0,0,0,0,0,-1.757407,0.03352002,-9.577148,18,-2.25,4.75,-0.7396671,9.945302,178.5116,0.9961388,-0.08675462,0.005304105,0.01237993
16199,0,0,0,0,0,0,-1.790927,-0.1053486,-9.562783,22.5,-3.875,3.625,-0.7780747,9.993472,178.5717,0.9961067,-0.08717453,0.00567802,0.01182503
16211,0,0,0,0,0,0,-1.819658,-0.158023,-9.625034,21.25,-4,4.5,-0.8276832,10.04523,178.6208,0.9960697,-0.08762687,0.006140937,0.01135639
16222,0,0,0,0,0,0,-1.834024,-0.0191543,-9.648977,17.25,-3.25,6.125,-0.9004354,10.08535,178.5914,0.9960321,-0.08798452,0.006746282,0.01155354
16234,0,0,0,0,0,0,-1.752618,0.08140577,-9.596303,15.625,-2,5.875,-0.9736567,10.0982,178.5259,0.9960109,-0.08810782,0.007330908,0.0120655
16245,0,0,0,0,0,0,-1.671212,0.1676001,-9.476588,16.875,-0.125,3.625,-1.018618,10.07775,178.4699,0.9960176,-0.08793854,0.007681166,0.01251935
16258,0,0,0,0,0,0,-1.589807,0.2394287,-9.366451,22.75,1.375,-0.625,-1.007003,10.02331,178.4933,0.9960625,-0.08746257,0.007604714,0.01233003
16271,0,0,0,0,0,0,-1.54671,0.1053486,-9.328143,26.75,2.5,-4.375,-0.9386066,9.953288,178.6027,0.9961314,-0.08683978,0.007101582,0.01143644
16283,0,0,0,0,0,0,-1.508401,-0.03352002,-9.376028,24.5,2.875,-6,-0.8427472,9.872091,178.7063,0.9962081,-0.08611864,0.006355177,0.01061467
16295,0,0,0,0,0,0,-1.522767,-0.09098291,-9.495743,22.125,2.25,-5.875,-0.755765,9.806956,178.7763,0.9962677,-0.08554085,0.00565798,0.01007551
16306,0,0,0,0,0,0,-1.632904,-0.1101372,-9.60588,21.5,1.25,-5,-0.6807826,9.770156,178.8368,0.9963038,-0.08521162,0.005054671,0.009607346
16317,0,0,0,0,0,0,-1.733464,-0.1245029,-9.682497,22,0,-3.375,-0.6264628,9.762761,178.9016,0.9963169,-0.08514017,0.004631219,0.009084795
16329,0,0,0,0,0,0,-1.743041,-0.1053486,-9.720806,23.25,-1,-1.5,-0.5983783,9.768502,178.9733,0.9963192,-0.0851851,0.00443977,0.008482755
16340,0,0,0,0,0,0,-1.723887,-0.04788574,-9.711228,24.625,-1.75,0.5,-0.5986602,9.780724,179.0475,0.9963154,-0.08528848,0.004496463,0.007836601
16352,0,0,0,0,0,0,-1.723887,-0.01436572,-9.668132,25.125,-1.625,1.875,-0.6182078,9.791848,179.118,0.9963109,-0.08538365,0.004718165,0.007207783
16363,0,0,0,0,0,0,-1.728675,0.009577149,-9.629823,22,-0.875,3.5,-0.6604245,9.794406,179.1392,0.9963086,-0.08540758,0.005100779,0.006992495
16375,0,0,0,0,0,0,-1.71431,0.08619434,-9.648977,17.125,0,5,-0.7234346,9.78258,179.0815,0.9963108,-0.08531144,0.005606498,0.0074478
16386,0,0,0,0,0,0,-1.676001,0.1867544,-9.692075,14.125,0.375,5.375,-0.7944026,9.75893,178.9692,0.9963169,-0.08511647,0.006141915,0.008372564
16398,0,0,0,0,0,0,-1.676001,0.1963315,-9.711228,13,0.25,5.375,-0.8656024,9.736723,178.8429,0.9963196,-0.08493599,0.006669206,0.009419482
16409,0,0,0,0,0,0,-1.752618,0.1197144,-9.70644,12.375,-0.375,6.25,-0.9436831,9.734682,178.7252,0.9963062,-0.08493214,0.007260981,0.01038577
16421,0,0,0,0,0,0,-1.829235,0.1101372,-9.696863,11.875,-1.5,7.5,-1.039589,9.758452,178.5999,0.9962703,-0.08515627,0.007999289,0.01140164
16432,0,0,0,0,0,0,-1.877121,0.158023,-9.677709,12.75,-2.75,7.875,-1.143046,9.805881,178.4792,0.9962149,-0.08558816,0.008803221,0.01236936
16443,0,0,0,0,0,0,-1.925007,0.1723887,-9.629823,13.5,-4.25,7.5,-1.237749,9.877323,178.3745,0.9961423,-0.08622817,0.009538936,0.01320133
16455,0,0,0,0,0,0,-1.939373,0.2059087,-9.577148,14.375,-5.125,6.5,-1.323167,9.96464,178.2772,0.9960576,-0.08700567,0.01019609,0.01397286
16466,0,0,0,0,0,0,-1.905853,0.2537944,-9.567572,17.25,-5.875,4.125,-1.378745,10.05633,178.2174,0.9959756,-0.08781493,0.0106205,0.01444017
16478,0,0,0,0,0,0,-1.929795,0.292103,-9.567572,18.75,-6.375,0.625,-1.388871,10.16162,178.1794,0.995889,-0.08873481,0.01066387,0.01475026
16490,0,0,0,0,0,0,-1.94895,0.2011201,-9.57236,17,-6.875,-1.875,-1.36311,10.26815,178.1418,0.995804,-0.08966062,0.01039491,0.0150843
16502,0,0,0,0,0,0,-1.944161,0.1340801,-9.601091,15.375,-8.125,-2.875,-1.321378,10.39097,178.0954,0.9957052,-0.09072644,0.0099771,0.01550629
16513,0,0,0,0,0,0,-1.934584,0.1484458,-9.653766,17.375,-9.5,-3.5,-1.274383,10.51932,178.0773,0.9956049,-0.09183677,0.009534592,0.01568649
16524,0,0,0,0,0,0,-1.91543,0.1532344,-9.687285,19.25,-10.75,-4.375,-1.214993,10.66071,178.0853,0.9954972,-0.09305628,0.009003173,0.01565066
16536,0,0,0,0,0,0,-1.944161,0.1532344,-9.668132,20.375,-11.75,-5,-1.146999,10.81807,178.1094,0.9953774,-0.09441217,0.008408271,0.01548006
16547,0,0,0,0,0,0,-1.977681,0.1771773,-9.610668,21,-12.625,-6.25,-1.065779,10.98499,178.1396,0.995249,-0.09584895,0.007702856,0.01526854
16559,0,0,0,0,0,0,-1.972893,0.2202744,-9.524474,23.25,-12.875,-8.125,-0.9602723,11.15534,178.1966,0.99512,-0.09731086,0.006809672,0.01484729
16571,0,0,0,0,0,0,-1.977681,0.2011201,-9.490954,27.625,-12.5,-11,-0.8052227,11.33149,178.3286,0.9949945,-0.09881384,0.005551913,0.01381961
16583,0,0,0,0,0,0,-1.934584,0.1197144,-9.524474,30,-11.625,-12.875,-0.618726,11.48449,178.5116,0.9948907,-0.1001133,0.004072281,0.0123832
16595,0,0,0,0,0,0,-1.886698,0.0191543,-9.510109,32.25,-11.5,-13.25,-0.4378459,11.61365,178.7232,0.994804,-0.1012101,0.0026738,0.01069813
16606,0,0,0,0,0,0,-1.853178,-0.1723887,-9.524474,34.5,-11.875,-12.125,-0.2638125,11.73978,178.9902,0.9947175,-0.1022857,0.001388851,0.00853021
16618,0,0,0,0,0,0,-1.877121,-0.3304116,-9.548417,34,-12.25,-8.875,-0.1347674,11.86385,179.2491,0.9946242,-0.1033521,0.0004925312,0.006396204
16629,0,0,0,0,0,0,-1.901064,-0.4309717,-9.490954,32.375,-12.375,-4,-0.06447501,11.99373,179.49,0.9945179,-0.1044755,9.460136E-05,0.004367391
16641,0,0,0,0,0,0,-1.987258,-0.5411089,-9.198852,23.875,-11,1,-0.05717673,12.12403,179.6198,0.9944028,-0.1056059,0.0001457876,0.0032466
16653,0,0,0,0,0,0,-1.805292,-0.1149258,-8.820554,-6.75,-1.25,7.5,-0.1629532,12.1043,179.2121,0.9944029,-0.1054407,0.0006891064,0.006687814
16666,0,0,0,0,0,0,-1.537132,0.3878745,-8.705628,0.75,9.5,5.375,-0.2473908,11.89029,178.8549,0.9945718,-0.1035923,0.00111217,0.00971531
16679,1.45556E-05,-2.452551E-05,-0.0001745516,0.001017661,-0.001714711,-0.01220385,-1.738253,0.2106973,-8.73436,25.875,17.75,1.375,-0.2627192,11.59787,178.9088,0.9948371,-0.1010547,0.00131865,0.009242502
16691,4.000033E-06,-2.851109E-05,-0.0004723919,-0.0007655622,-0.0002890616,-0.02160141,-1.91543,-0.05746289,-8.878016,40.75,25.375,-1.625,-0.2249134,11.24515,179.2211,0.9951653,-0.09798583,0.001287305,0.006572101
16702,-5.869121E-05,-1.863528E-05,-0.0008084893,-0.004861293,0.0007658034,-0.02606214,-2.102184,-0.09577148,-9.184485,49.25,32.5,-3,-0.1733459,10.85095,179.6236,0.995514,-0.09455528,0.00119536,0.003127074
16714,-0.0001911384,-1.356852E-05,-0.001156485,-0.009963681,0.0003811602,-0.02617889,-2.154858,-0.05746289,-9.519686,53,36.625,-3.625,-0.1185098,10.39627,-179.9284,0.9958866,-0.09059946,0.001086586,-0.0007163605
16725,-0.0003569777,-5.811504E-06,-0.001462265,-0.01293901,0.0006052132,-0.02385734,-1.958527,-0.1723887,-9.749537,50.125,37.875,-2.875,-0.07843717,9.917414,-179.5303,0.9962484,-0.08643422,0.001036203,-0.00414246
16737,-0.0005539734,4.082425E-05,-0.00173305,-0.01521203,0.003601216,-0.02091005,-1.829235,-0.4405488,-9.816577,41.5,36.75,0.125,-0.0755337,9.439873,-179.2174,0.996585,-0.08227887,0.001218891,-0.006860804
16748,-0.0007985008,0.000128984,-0.002010731,-0.01849817,0.006669168,-0.02100622,-1.786138,-0.4549146,-9.586726,26.375,35.75,5.75,-0.1507398,8.979278,-179.1145,0.9969001,-0.07826628,0.001916242,-0.007806322
16760,-0.001077396,0.0002061984,-0.002368629,-0.02160637,0.005981906,-0.02772684,-1.628115,-0.1532344,-9.098291,18.75,35,9.125,-0.2760934,8.541372,-179.1663,0.9971928,-0.07444887,0.002944392,-0.007434481
16771,-0.001424423,0.0002731798,-0.00287725,-0.02686175,0.005184716,-0.03936998,-1.671212,-0.1149258,-8.710417,11.75,36.25,10.125,-0.4145409,8.116709,-179.3135,0.9974665,-0.07074908,0.00403242,-0.006232197
16782,-0.001833964,0.0003520175,-0.003544863,-0.0309461,0.005957212,-0.05044677,-1.503612,-0.1963315,-8.801399,1.75,41.5,7.625,-0.5192162,7.59177,-179.573,0.997788,-0.06618425,0.00476771,-0.004017954
16794,-0.0022257,0.0004087279,-0.00429242,-0.03086482,0.004468197,-0.05889983,-1.115738,0.02394287,-9.026463,-1.625,45.875,2.5,-0.5553494,6.978154,-179.8847,0.9981339,-0.06085262,0.004898545,-0.0012989
16805,-0.002584043,0.0004191611,-0.005162425,-0.0275056,0.0008008298,-0.0667797,-0.7613833,0.2346401,-9.127023,0.5,47.625,-4.625,-0.498512,6.282033,179.8082,0.9984873,-0.05480029,0.004252043,0.001433392
16817,-0.002915923,0.0003618744,-0.006145341,-0.02546849,-0.004396183,-0.07542904,-0.7518061,0.3878745,-9.064771,7.75,46,-12.25,-0.3404884,5.625133,179.5879,0.9987851,-0.04907898,0.002791251,0.003446224
16828,-0.003279577,0.0002244523,-0.00720679,-0.02753499,-0.01040524,-0.08037014,-0.9960235,0.4405488,-9.332932,26.75,44.875,-23.375,-0.03151776,5.028449,179.6269,0.9990321,-0.04386807,0.0001319398,0.003240936
16840,-0.003655066,5.637886E-05,-0.008219857,-0.02959169,-0.0132456,-0.07983819,-0.9433491,0.1532344,-9.759114,46.375,44.125,-33.125,0.3917874,4.464852,179.9651,0.9992352,-0.03895206,-0.003428259,0.0004376722
16851,-0.004064523,-0.0001029746,-0.009240688,-0.03127298,-0.01217089,-0.07796769,-0.8188462,-0.2490059,-9.869251,57.875,41.25,-39.25,0.9083676,3.911613,-179.4816,0.9993771,-0.03416306,-0.007767835,-0.00425046
16863,-0.004549185,-0.0002450628,-0.01027019,-0.03697448,-0.01083981,-0.07853976,-1.029544,-0.3639317,-9.668132,55.625,38.75,-39.375,1.42213,3.435129,-178.958,0.9994358,-0.03008191,-0.01213149,-0.008716425
16875,-0.005220118,-0.0004012351,-0.01141393,-0.04849883,-0.01128901,-0.082676,-1.340801,-0.3160459,-9.399971,50.125,39.5,-36.75,1.921301,2.987603,-178.509,0.9994407,-0.026281,-0.01641947,-0.01256784
16886,-0.00602795,-0.0005343045,-0.01256865,-0.06200269,-0.01021333,-0.08862756,-1.460515,-0.4980117,-9.23716,43.5,42.75,-34.375,2.356011,2.555375,-178.1595,0.9994186,-0.02262051,-0.02019282,-0.01559482
16898,-0.007009379,-0.0006807138,-0.01382303,-0.07453699,-0.01111941,-0.09526695,-1.297704,-0.3878745,-9.208428,37.25,47.25,-33,2.770287,2.043972,-177.9198,0.9993919,-0.01826665,-0.02384146,-0.01771301
16909,-0.008053565,-0.0008858065,-0.01514097,-0.08108298,-0.01592582,-0.1023404,-0.7709605,-0.1005601,-9.198852,40.375,50.75,-32.25,3.159243,1.427861,-177.7014,0.9993482,-0.01300574,-0.0273086,-0.01970509
16922,-0.009270367,-0.001188813,-0.01669405,-0.08562392,-0.02132199,-0.1092868,-0.4644917,-0.1436572,-9.270679,47.375,53.25,-32.5,3.58712,0.673154,-177.365,0.9992329,-0.006589537,-0.0311546,-0.0227973
16933,-0.01057803,-0.001568281,-0.01813327,-0.1015664,-0.02947319,-0.1117839,-1.302492,-0.02394287,-9.577148,50.875,58.375,-32.75,3.971146,0.06570341,-177.0471,0.9990681,-0.001465585,-0.03462157,-0.02573104
16944,-0.01215718,-0.002113336,-0.01957527,-0.122291,-0.04220984,-0.1116708,-1.58023,0.225063,-9.816577,55.125,68.5,-31.5,4.329415,-0.624073,-176.7225,0.998857,0.004359742,-0.0379119,-0.02878245
16956,-0.01392457,-0.002820284,-0.02104547,-0.1358178,-0.05432624,-0.1129796,-0.8667319,0.1532344,-9.716018,56.875,77.125,-29.875,4.658276,-1.518662,-176.3758,0.9985695,0.01194988,-0.04103476,-0.03213107
16967,-0.01588117,-0.003654485,-0.02257749,-0.1519923,-0.06480243,-0.11901,-0.9385605,-0.0191543,-9.361663,54.625,81.875,-26.875,4.936354,-2.425034,-176.048,0.9982232,0.01964405,-0.04375822,-0.03535223
16979,-0.01827331,-0.004682725,-0.02429067,-0.1823967,-0.07840181,-0.1306278,-1.91543,0.07661719,-9.026463,54.625,84,-23.375,5.168655,-3.190196,-175.7378,0.9978585,0.02611251,-0.04607515,-0.03838805
